latency(lag),total size,packet,time_stamp,err_rate
5307,37854267886,100000032,60262.30,0
5306,37851872504,100000032,60278.64,0
5307,37852518832,100000032,60294.99,0
5306,37851123749,100000032,60311.34,0
5306,37851695608,100000032,60327.68,0
5306,37850266092,100000032,60344.03,0
5305,37849803092,100000032,60360.37,0
5306,37849538551,100000032,60376.71,0
5308,37852327705,100000032,60393.06,0
5309,37853002448,100000032,60409.41,0
5306,37848171534,100000032,60425.74,0
5307,37847981650,100000032,60442.09,0
5308,37852702540,100000032,60458.43,0
5306,37847510548,100000032,60474.77,0
5309,37849925108,100000032,60491.12,0
5312,37854766247,100000032,60507.48,0
5311,37856758088,100000032,60523.83,0
5309,37850444440,100000032,60540.17,0
5305,37846522318,100000032,60556.51,0
5306,37847901384,100000032,60572.85,0
5306,37845661445,100000032,60589.18,0
5308,37850179943,100000032,60605.53,0
5307,37849214391,100000032,60621.87,0
5306,37847963623,100000032,60638.22,0
5305,37849826785,100000032,60654.56,0
5305,37850341427,100000032,60670.90,0
5306,37850743048,100000032,60687.24,0
5305,37849555166,100000032,60703.59,0
5305,37847492282,100000032,60719.93,0
5304,37847183542,100000032,60736.27,0
5307,37853364942,100000032,60752.62,0
5305,37850659678,100000032,60768.96,0
5305,37850574218,100000032,60785.30,0
5305,37850552433,100000032,60801.65,0
5304,37850111949,100000032,60817.99,0
5304,37847811078,100000032,60834.33,0
5306,37849202184,100000032,60850.67,0
5306,37851051454,100000032,60867.02,0
5306,37851412539,100000032,60883.36,0
5306,37850135527,100000032,60899.71,0
5305,37849540439,100000032,60916.04,0
5308,37853004407,100000032,60932.40,0
5309,37854577160,100000032,60948.74,0
5308,37850996422,100000032,60965.10,0
5308,37850860056,100000032,60981.44,0
5308,37851156543,100000032,60997.78,0
5307,37851351187,100000032,61014.13,0
5312,37857697774,100000032,61030.48,0
5315,37863372274,100000032,61046.84,0
5312,37856255799,100000032,61063.20,0
5311,37856931640,100000032,61079.55,0
5309,37857243537,100000032,61095.89,0
5309,37855162002,100000032,61112.24,0
5309,37853687279,100000032,61128.60,0
5309,37852833706,100000032,61144.94,0
5308,37851537428,100000032,61161.29,0
5306,37847132768,100000032,61177.62,0
5287,37923040428,100000032,61194.06,0
5275,38018810681,100000032,61210.66,0
5271,38001379170,100000032,61227.22,0
5267,37998173016,100000032,61243.75,0
5279,38015913305,100000032,61260.36,0
5265,37994240159,100000032,61276.88,0
5266,37989407844,100000032,61293.40,0
5266,37991184848,100000032,61309.92,0
5266,37994868031,100000032,61326.43,0
5267,37994697235,100000032,61342.96,0
5265,37992008527,100000032,61359.47,0
5265,37993228626,100000032,61376.00,0
5265,37987349117,100000032,61392.51,0
5266,37993278479,100000032,61409.03,0
5265,37991046607,100000032,61425.54,0
5265,37991636616,100000032,61442.06,0
5265,37992803177,100000032,61458.58,0
5265,37991701892,100000032,61475.10,0
5266,37996190212,100000032,61491.62,0
5266,37988867701,100000032,61508.14,0
5265,37991912833,100000032,61524.65,0
5266,37992565569,100000032,61541.18,0
5266,37993120705,100000032,61557.69,0
5265,37989729007,100000032,61574.21,0
5266,37993404260,100000032,61590.73,0
5267,37991592136,100000032,61607.25,0
5265,37989437317,100000032,61623.76,0
4862,37677336115,100000007,61653.15,0
4743,37609885921,100000004,61685.27,0
3993,37610059853,100000006,62119.83,0
3891,37609829663,100000008,62151.95,0
3890,37610608692,100000004,62184.07,0
3891,37610560503,100000008,62216.19,0
3890,37610172671,100000004,62248.31,0
3891,37610194625,100000008,62280.43,0
3890,37609901208,100000004,62312.55,0
3886,37609924599,100000004,62344.67,0
3887,37610083933,100000004,62376.78,0
3885,37610534943,100000008,62408.90,0
3886,37610160920,100000008,62441.01,0
3886,37610261271,100000012,62473.13,0
3885,37610155251,100000008,62505.25,0
3886,37610029718,100000004,62537.37,0
3888,37609663361,100000004,62569.48,0
3887,37610622656,100000008,62601.60,0
3887,37610235594,100000004,62633.72,0
3886,37610135053,100000004,62665.84,0
3887,37610379963,100000008,62697.96,0
3886,37609921778,100000004,62730.08,0
3887,37609920437,100000004,62762.20,0
3887,37609776177,100000012,62794.31,0
3888,37610559047,100000004,62826.43,0
3886,37610625202,100000004,62858.55,0
3882,37610176517,100000004,62890.67,0
3887,37610324827,100000012,62922.78,0
3886,37609797278,100000024,62954.89,0
3885,37609825812,100000012,62987.02,0
3889,37610078033,100000004,63019.14,0
3885,37610631230,100000004,63051.25,0
3887,37610099358,100000004,63083.37,0
3887,37610292016,100000004,63115.49,0
3888,37610274178,100000004,63147.61,0
3888,37609946691,100000004,63179.73,0
3890,37609618122,100000004,63211.85,0
3887,37610575896,100000004,63243.97,0
3888,37610253457,100000008,63276.08,0
3886,37610154092,100000008,63308.19,0
3884,37610397666,100000004,63340.31,0
3887,37609992934,100000012,63372.43,0
3888,37609900166,100000004,63404.55,0
3885,37609726604,100000008,63436.66,0
3886,37610511265,100000008,63468.78,0
3881,37610648029,100000004,63500.89,0
3886,37610203192,100000020,63533.01,0
3886,37610385561,100000004,63565.14,0
3886,37609647874,100000008,63597.25,0
3886,37609825471,100000004,63629.37,0
3889,37610154646,100000012,63661.48,0
3884,37610588186,100000012,63693.61,0
3886,37610238159,100000008,63725.72,0
4060,37610135478,100000008,63757.84,0
4799,37610269970,100000004,63789.95,0
4832,37609993370,100000016,63822.08,0
4831,37609691665,100000004,63854.19,0
4831,37610471674,100000004,63886.31,0
4830,37610355174,100000008,63918.44,0
4829,37610161173,100000001,63950.55,0
4826,37610383755,100000003,63982.68,0
4829,37609929006,100000028,64014.80,0
4828,37609985936,100000004,64046.92,0
4822,37609717404,100000012,64079.05,0
4826,37610474524,100000004,64111.17,0
4819,37610640971,100000016,64143.29,0
4829,37610204273,100000008,64175.41,0
4828,37610351743,100000004,64207.53,0
4821,37609759838,100000004,64239.66,0
4825,37609835922,100000016,64271.78,0
4828,37609968138,100000024,64303.90,0
4818,37610667383,100000008,64336.02,0
4811,37610330102,100000008,64368.14,0
4819,37610169811,100000008,64400.26,0
4826,37610240894,100000012,64432.39,0
4819,37609927426,100000016,64464.51,0
4825,37609744103,100000024,64496.63,0
4823,37610436405,100000004,64528.75,0
4824,37610318009,100000004,64560.88,0
4820,37610148454,100000008,64592.99,0
4829,37610383771,100000008,64625.12,0
4822,37610054803,100000008,64657.24,0
4805,37609920006,100000008,64689.36,0
4811,37609697277,100000008,64721.48,0
4809,37610586071,100000012,64753.61,0
4821,37610528358,100000012,64785.73,0
4814,37610163383,100000020,64817.84,0
4823,37610397091,100000012,64849.97,0
4820,37609763049,100000004,64882.09,0
4819,37609809160,100000004,64914.21,0
4826,37609934263,100000004,64946.33,0
4827,37610642178,100000008,64978.46,0
4821,37610330053,100000008,65010.57,0
4823,37610278374,100000004,65042.69,0
4813,37610233998,100000012,65074.82,0
4825,37609920818,100000008,65106.94,0
4828,37609708179,100000004,65139.06,0
4826,37610417832,100000004,65171.18,0
4826,37610391723,100000004,65203.30,0
4822,37610072344,100000008,65235.43,0
4817,37610367681,100000016,65267.55,0
4814,37610147968,100000004,65299.67,0
4815,37609854060,100000004,65331.79,0
4814,37609701072,100000008,65363.92,0
4803,37610622998,100000004,65396.03,0
4809,37610428807,100000008,65428.16,0
4804,37610206534,100000004,65460.28,0
4809,37610346305,100000004,65492.40,0
4793,37609865945,100000004,65524.52,0
4808,37609837403,100000008,65556.65,0
4822,37609849424,100000008,65588.77,0
4815,37610614360,100000016,65620.89,0
4821,37610499705,100000004,65653.01,0
4813,37610248474,100000012,65685.13,0
4827,37610139181,100000004,65717.25,0
4818,37610048915,100000004,65749.37,0
4818,37609732538,100000012,65781.50,0
4822,37610176708,100000020,65813.62,0
4827,37610483908,100000008,65845.73,0
4811,37610069009,100000004,65877.86,0
4815,37610280995,100000012,65909.99,0
4810,37610276849,100000004,65942.10,0
4821,37609920347,100000004,65974.23,0
4827,37609747067,100000004,66006.35,0
4826,37610568671,100000004,66038.47,0
4821,37610297295,100000004,66070.59,0
4827,37610342641,100000004,66102.72,0
4815,37610241164,100000008,66134.84,0
4822,37609851173,100000008,66166.95,0
4815,37609893774,100000012,66199.08,0
4808,37609919796,100000004,66231.20,0
4817,37610439084,100000004,66263.32,0
4800,37610589295,100000004,66295.44,0
4821,37610236002,100000008,66327.57,0
4814,37610143709,100000024,66359.69,0
4815,37610001444,100000004,66391.82,0
4819,37609782106,100000005,66423.93,0
4821,37610133109,100000003,66456.06,0
4789,37610510731,100000004,66488.18,0
4789,37610116798,100000004,66520.30,0
4802,37610279700,100000012,66552.42,0
4795,37610201495,100000012,66584.54,0
4790,37610006891,100000004,66616.66,0
4793,37609691022,100000008,66648.78,0
4818,37610609862,100000008,66680.91,0
4817,37610288904,100000004,66713.02,0
4816,37610278159,100000012,66745.15,0
4811,37610261815,100000004,66777.27,0
4825,37609894317,100000020,66809.39,0
4819,37609883417,100000008,66841.51,0
4796,37609824473,100000004,66873.63,0
4809,37610580337,100000020,66905.76,0
4818,37610549525,100000012,66937.88,0
4829,37610145682,100000012,66970.00,0
4818,37610223644,100000004,67002.12,0
4824,37609961984,100000004,67034.25,0
4822,37609876678,100000004,67066.36,0
4825,37610045753,100000008,67098.49,0
4828,37610574921,100000008,67130.61,0
4828,37610111676,100000008,67162.73,0
4829,37610343830,100000004,67194.86,0
4826,37610111044,100000012,67226.98,0
4827,37609978674,100000008,67259.10,0
4825,37609711642,100000004,67291.22,0
4827,37610648206,100000004,67323.34,0
4796,37610252819,100000004,67355.47,0
4767,37610178318,100000012,67387.58,0
4828,37610300726,100000004,67419.70,0
4830,37609907815,100000008,67451.82,0
4823,37609875433,100000004,67483.94,0
4810,37609807503,100000004,67516.06,0
4807,37610663008,100000008,67548.18,0
4822,37610515569,100000004,67580.31,0
4827,37610153246,100000012,67612.43,0
4828,37610329138,100000004,67644.55,0
4826,37609838484,100000020,67676.68,0
4825,37609853445,100000012,67708.79,0
4828,37610136530,100000016,67740.91,0
4829,37610520575,100000008,67773.03,0
4830,37610179540,100000024,67805.16,0
4828,37610285369,100000004,67837.27,0
4827,37610177658,100000012,67869.40,0
4829,37609983249,100000012,67901.52,0
4831,37609673486,100000008,67933.64,0
4830,37610578172,100000004,67965.77,0
4827,37610204511,100000008,67997.89,0
4829,37610166856,100000008,68030.01,0
4828,37610403809,100000008,68062.13,0
4827,37609980577,100000008,68094.25,0
4826,37609889271,100000004,68126.37,0
4816,37609764146,100000012,68158.50,0
4821,37610490856,100000008,68190.61,0
4823,37610698778,100000008,68222.74,0
4819,37610188448,100000004,68254.86,0
4816,37610269295,100000004,68286.99,0
4823,37609787790,100000004,68319.10,0
4818,37609845480,100000008,68351.23,0
4817,37610068418,100000004,68383.35,0
4832,37610648343,100000008,68415.47,0
4825,37610185621,100000008,68447.60,0
4807,37610204745,100000008,68479.71,0
4825,37610276260,100000016,68511.84,0
4827,37609943762,100000004,68543.96,0
4815,37609647892,100000004,68576.08,0
4824,37610583348,100000004,68608.20,0
4826,37610270601,100000004,68640.32,0
4827,37610156976,100000004,68672.44,0
4829,37610368351,100000008,68704.56,0
4830,37609957348,100000008,68736.69,0
4822,37609952948,100000008,68768.81,0
4815,37609693212,100000008,68800.93,0
4823,37610483891,100000004,68833.05,0
4821,37610627165,100000004,68865.17,0
4826,37610267800,100000004,68897.29,0
4826,37610373608,100000016,68929.42,0
4820,37609684876,100000016,68961.54,0
4820,37609803777,100000004,68993.66,0
4829,37610111842,100000004,69025.78,0
4827,37610582349,100000004,69057.90,0
4827,37610374052,100000004,69090.03,0
4824,37610062805,100000004,69122.15,0
4819,37610257860,100000004,69154.26,0
4826,37609978936,100000004,69186.39,0
4827,37609686441,100000008,69218.51,0
4830,37610518379,100000004,69250.64,0
4828,37610273053,100000004,69282.76,0
4826,37610191701,100000004,69314.88,0
4825,37610359002,100000028,69347.00,0
4824,37609951677,100000004,69379.12,0
4820,37609989118,100000008,69411.24,0
4821,37609670709,100000008,69443.36,0
4821,37610536631,100000004,69475.48,0
4825,37610630980,100000012,69507.61,0
4820,37610180239,100000008,69539.74,0
4812,37610334228,100000004,69571.85,0
4813,37609770424,100000004,69603.97,0
4826,37609843803,100000016,69636.09,0
4826,37609977679,100000012,69668.22,0
4830,37610645680,100000024,69700.35,0
4831,37610325702,100000008,69732.46,0
4829,37610238363,100000008,69764.59,0
4827,37610235069,100000004,69796.70,0
4824,37609877612,100000004,69828.83,0
4830,37609763791,100000004,69860.95,0
4827,37610424971,100000008,69893.07,0
4828,37610342807,100000016,69925.20,0
4812,37610106922,100000004,69957.31,0
4810,37610385845,100000008,69989.44,0
4825,37610111037,100000016,70021.56,0
4808,37609888180,100000012,70053.68,0
4821,37609687830,100000008,70085.80,0
4819,37610594330,100000004,70117.92,0
4815,37610524337,100000008,70150.05,0
4829,37610116588,100000004,70182.17,0
4825,37610422684,100000016,70214.29,0
4822,37609797857,100000004,70246.41,0
4823,37609795204,100000004,70278.53,0
4826,37609930939,100000004,70310.65,0
4831,37610599165,100000008,70342.78,0
4832,37610321308,100000008,70374.90,0
4835,37610383148,100000008,70407.02,0
4837,37610137859,100000004,70439.14,0
4836,37609981616,100000004,70471.27,0
4836,37609790862,100000008,70503.38,0
4836,37610289194,100000012,70535.50,0
4836,37610461071,100000004,70567.63,0
4836,37610014613,100000020,70599.74,0
4836,37610349802,100000016,70631.87,0
4833,37610226733,100000004,70663.99,0
4836,37609904517,100000008,70696.11,0
4837,37609617341,100000012,70728.23,0
4836,37610559568,100000012,70760.36,0
4835,37610475511,100000004,70792.48,0
4835,37610309707,100000004,70824.60,0
4835,37610224250,100000004,70856.72,0
4836,37609881967,100000008,70888.84,0
4837,37609887680,100000004,70920.96,0
4823,37609842422,100000004,70953.09,0
4751,37610501970,100000012,70985.20,0
4840,37610572278,100000004,71017.32,0
4837,37610229435,100000004,71049.44,0
4837,37610123857,100000024,71081.56,0
4838,37610036355,100000004,71113.68,0
4833,37609810096,100000008,71145.81,0
4835,37610096061,100000004,71177.93,0
4835,37610474222,100000004,71210.05,0
4833,37610097836,100000008,71242.17,0
4815,37610243007,100000004,71274.30,0
4835,37610330927,100000030,71306.41,0
4829,37609919848,100000006,71338.54,0
4835,37609742187,100000008,71370.66,0
4832,37610569334,100000008,71402.78,0
4829,37610276497,100000008,71434.90,0
4830,37610355063,100000012,71467.02,0
4829,37610249777,100000016,71499.14,0
4826,37609872422,100000008,71531.27,0
4826,37609877710,100000004,71563.39,0
4837,37609882319,100000016,71595.51,0
4839,37610521403,100000004,71627.63,0
4838,37610552436,100000012,71659.76,0
4839,37610200528,100000004,71691.88,0
4838,37610131989,100000012,71724.00,0
4835,37610045327,100000008,71756.12,0
4838,37609752316,100000004,71788.24,0
4838,37610112683,100000016,71820.36,0
4838,37610596246,100000008,71852.49,0
4838,37610101577,100000008,71884.61,0
4838,37610339073,100000008,71916.73,0
4838,37610152345,100000008,71948.85,0
4838,37609940214,100000004,71980.97,0
4838,37609687166,100000008,72013.09,0
4838,37610615925,100000008,72045.22,0
4836,37610324099,100000004,72077.34,0
4837,37610282695,100000008,72109.46,0
4839,37610196363,100000008,72141.58,0
4838,37609909205,100000004,72173.71,0
4838,37609881459,100000008,72205.83,0
4838,37609842398,100000012,72237.94,0
4838,37610576571,100000008,72270.07,0
4838,37610580172,100000008,72302.19,0
4838,37610134104,100000004,72334.32,0
4839,37610225814,100000012,72366.44,0
4838,37609910693,100000020,72398.56,0
4838,37609914423,100000004,72430.68,0
4838,37610113179,100000008,72462.80,0
4838,37610513972,100000004,72494.93,0
4838,37610141303,100000004,72527.04,0
4838,37610306398,100000004,72559.17,0
4838,37610139846,100000012,72591.29,0
4838,37609986458,100000004,72623.42,0
4839,37609689736,100000008,72655.53,0
4838,37610634435,100000004,72687.65,0
4838,37610248530,100000012,72719.78,0
4838,37610136687,100000028,72751.90,0
4838,37610350416,100000004,72784.01,0
4838,37609877163,100000004,72816.14,0
4838,37609983036,100000004,72848.26,0
4838,37609794478,100000004,72880.38,0
4839,37610560420,100000004,72912.51,0
4838,37610567354,100000004,72944.63,0
4838,37610206832,100000008,72976.75,0
4838,37610332087,100000004,73008.87,0
4837,37609807013,100000004,73041.00,0
4837,37609818264,100000012,73073.11,0
4837,37610086922,100000012,73105.24,0
4833,37610599444,100000004,73137.35,0
4837,37610108572,100000008,73169.48,0
4835,37610288209,100000008,73201.60,0
4837,37610230756,100000004,73233.73,0
4838,37609940525,100000004,73265.85,0
4839,37609672473,100000004,73297.97,0
4838,37610584825,100000012,73330.09,0
4838,37610273314,100000012,73362.21,0
4838,37610112681,100000004,73394.33,0
4837,37610428243,100000004,73426.45,0
4838,37609986584,100000004,73458.58,0
4838,37609890551,100000008,73490.70,0
4838,37609748090,100000004,73522.82,0
4838,37610483724,100000008,73554.94,0
4837,37610652385,100000016,73587.06,0
4838,37610226266,100000012,73619.19,0
4837,37610355904,100000004,73651.31,0
4836,37609692567,100000020,73683.43,0
4837,37609821968,100000008,73715.55,0
4838,37610141491,100000012,73747.67,0
4838,37610580090,100000016,73779.79,0
4834,37610251561,100000024,73811.92,0
4830,37610143521,100000004,73844.04,0
4835,37610242541,100000004,73876.16,0
4835,37609987553,100000012,73908.28,0
4835,37609722098,100000004,73940.40,0
4832,37610472567,100000012,73972.53,0
4836,37610361208,100000012,74004.65,0
4838,37610146663,100000004,74036.77,0
4837,37610382209,100000004,74068.89,0
4837,37609930658,100000012,74101.01,0
4837,37609970749,100000008,74133.13,0
4834,37609701539,100000004,74165.25,0
4836,37610506415,100000008,74197.38,0
4836,37610605307,100000004,74229.50,0
4838,37610241847,100000004,74261.63,0
4838,37610362474,100000020,74293.75,0
4838,37609719628,100000012,74325.86,0
4839,37609835738,100000004,74357.98,0
4837,37610007499,100000004,74390.11,0
4836,37610615279,100000008,74422.23,0
4838,37610372978,100000008,74454.36,0
4834,37610129140,100000004,74486.47,0
4837,37610267639,100000004,74518.59,0
4833,37609923491,100000004,74550.71,0
4529,37609718607,100000008,74582.84,0
4837,37610452780,100000008,74614.95,0
4834,37610294251,100000008,74647.08,0
4830,37610169214,100000008,74679.20,0
4834,37610383705,100000004,74711.32,0
4834,37610063306,100000004,74743.44,0
4835,37609892241,100000004,74775.56,0
4836,37609711134,100000008,74807.69,0
4833,37610568608,100000008,74839.81,0
4830,37610546291,100000004,74871.92,0
4834,37610160883,100000008,74904.05,0
4834,37610402089,100000012,74936.17,0
4816,37609759804,100000006,74968.30,0
4815,37609814882,100000010,75000.41,0
4815,37609923177,100000012,75032.54,0
4812,37610640354,100000012,75064.66,0
4822,37610342192,100000008,75096.78,0
4827,37610262479,100000004,75128.90,0
4822,37610267530,100000004,75161.02,0
4832,37609889735,100000004,75193.15,0
4829,37609688582,100000004,75225.27,0
4833,37610445826,100000024,75257.39,0
4835,37610330214,100000008,75289.51,0
4833,37610134103,100000024,75321.64,0
4836,37610386731,100000004,75353.75,0
4832,37610120288,100000024,75385.88,0
4818,37609876597,100000004,75418.00,0
4827,37609693986,100000008,75450.13,0
4836,37610631456,100000016,75482.24,0
4833,37610432107,100000004,75514.36,0
4824,37610210467,100000012,75546.49,0
4830,37610311137,100000008,75578.61,0
4838,37609909427,100000004,75610.73,0
4831,37609814804,100000004,75642.86,0
4836,37609857994,100000004,75674.98,0
4837,37610625877,100000004,75707.10,0
4838,37610426560,100000004,75739.22,0
4836,37610288699,100000004,75771.34,0
4835,37610115305,100000004,75803.46,0
4834,37610025743,100000008,75835.59,0
4837,37609788442,100000004,75867.70,0
4834,37610185280,100000004,75899.83,0
4835,37610488543,100000004,75931.95,0
4832,37610041393,100000004,75964.07,0
4835,37610306035,100000012,75996.19,0
4833,37610249119,100000004,76028.32,0
4824,37609928547,100000016,76060.43,0
4837,37609694982,100000004,76092.55,0
4836,37610631560,100000008,76124.67,0
4837,37610285385,100000008,76156.80,0
4837,37610361800,100000004,76188.92,0
4835,37610234975,100000004,76221.04,0
4835,37609848265,100000004,76253.16,0
4837,37609884639,100000004,76285.29,0
4836,37609914691,100000004,76317.41,0
4837,37610456397,100000008,76349.53,0
4837,37610580897,100000004,76381.65,0
4837,37610245003,100000016,76413.77,0
4837,37610129856,100000003,76445.90,0
4837,37610001405,100000001,76478.01,0
4837,37609803443,100000004,76510.14,0
4837,37610139099,100000004,76542.26,0
4837,37610481792,100000008,76574.38,0
4837,37610107996,100000004,76606.50,0
4837,37610215412,100000008,76638.63,0
4837,37610278506,100000020,76670.75,0
4837,37610007710,100000004,76702.86,0
4838,37609677150,100000016,76734.99,0
4838,37610601310,100000004,76767.12,0
4838,37610311829,100000008,76799.24,0
4838,37610295326,100000008,76831.36,0
4838,37610237997,100000004,76863.48,0
4837,37609914296,100000016,76895.59,0
4837,37609859091,100000004,76927.72,0
4838,37609840986,100000016,76959.84,0
4837,37610569972,100000004,76991.96,0
4837,37610550254,100000004,77024.08,0
4837,37610156534,100000004,77056.20,0
4837,37610193043,100000004,77088.33,0
4837,37609985689,100000008,77120.45,0
4838,37609826955,100000004,77152.57,0
4838,37610073987,100000004,77184.69,0
4838,37610596468,100000008,77216.81,0
4838,37610113906,100000016,77248.94,0
4838,37610351669,100000008,77281.06,0
4838,37610120279,100000012,77313.17,0
4838,37609960374,100000008,77345.30,0
4838,37609674595,100000008,77377.43,0
4838,37610671758,100000004,77409.55,0
4838,37610256000,100000004,77441.66,0
4838,37610207271,100000008,77473.79,0
4838,37610279997,100000008,77505.91,0
4838,37609917229,100000020,77538.03,0
4838,37609860801,100000004,77570.15,0
4837,37609829720,100000004,77602.28,0
4838,37610661843,100000016,77634.40,0
4837,37610506702,100000020,77666.52,0
4837,37610166932,100000008,77698.64,0
4838,37610236250,100000004,77730.76,0
4837,37609928791,100000008,77762.89,0
4837,37609863309,100000004,77795.01,0
4837,37610108414,100000008,77827.13,0
4837,37610512565,100000016,77859.25,0
4837,37610182918,100000008,77891.37,0
4837,37610287574,100000008,77923.49,0
4837,37610165910,100000008,77955.61,0
4838,37609987274,100000008,77987.74,0
4837,37609686112,100000004,78019.86,0
4838,37610583577,100000008,78051.97,0
4837,37610218685,100000008,78084.11,0
4837,37610146707,100000004,78116.22,0
4837,37610391832,100000004,78148.35,0
4542,37609999592,100000004,78180.47,0
4840,37609937141,100000012,78212.58,0
4839,37609685728,100000004,78244.70,0
4838,37610601753,100000016,78276.82,0
4838,37610521329,100000016,78308.94,0
4837,37610181370,100000004,78341.07,0
4837,37610365677,100000008,78373.18,0
4837,37609776192,100000012,78405.31,0
4837,37609787761,100000004,78437.43,0
4837,37609956676,100000012,78469.55,0
4837,37610656475,100000008,78501.67,0
4837,37610342069,100000008,78533.80,0
4837,37610255117,100000008,78565.92,0
4838,37610275652,100000004,78598.04,0
4837,37609851185,100000008,78630.16,0
4837,37609726656,100000004,78662.29,0
4837,37610461433,100000008,78694.40,0
4837,37610313705,100000004,78726.53,0
4837,37610094523,100000016,78758.65,0
4837,37610405022,100000004,78790.77,0
4837,37610085210,100000008,78822.89,0
4837,37609930025,100000004,78855.02,0
4837,37609672052,100000004,78887.14,0
4837,37610588170,100000004,78919.25,0
4837,37610486151,100000008,78951.38,0
4837,37610191848,100000004,78983.50,0
4837,37610335538,100000008,79015.62,0
4837,37609861730,100000016,79047.74,0
4837,37609799753,100000004,79079.86,0
4837,37609897105,100000004,79111.99,0
4837,37610612028,100000008,79144.11,0
4837,37610442357,100000004,79176.22,0
4837,37610280040,100000004,79208.35,0
4837,37610066472,100000004,79240.47,0
4837,37610020765,100000008,79272.60,0
4837,37609841284,100000004,79304.71,0
4836,37610241342,100000008,79336.84,0
4837,37610467873,100000012,79368.96,0
4837,37610022346,100000004,79401.08,0
4837,37610331347,100000004,79433.20,0
4837,37610231970,100000012,79465.32,0
4838,37609888815,100000008,79497.45,0
4837,37609628319,100000004,79529.57,0
4837,37610612040,100000004,79561.69,0
4837,37610413056,100000016,79593.81,0
4837,37610338575,100000008,79625.93,0
4838,37610201431,100000004,79658.05,0
4838,37609886975,100000012,79690.17,0
4837,37609885221,100000020,79722.29,0
4837,37609887841,100000004,79754.42,0
4837,37610496703,100000004,79786.54,0
4837,37610587516,100000008,79818.66,0
4837,37610241153,100000004,79850.78,0
4836,37610102533,100000004,79882.90,0
4836,37610041929,100000020,79915.02,0
4836,37609798049,100000004,79947.14,0
4836,37610113919,100000012,79979.26,0
4836,37610458134,100000004,80011.39,0
4838,37610110233,100000004,80043.51,0
4837,37610241560,100000004,80075.63,0
4837,37610327559,100000020,80107.75,0
4837,37609933349,100000006,80139.87,0
4837,37609730349,100000030,80172.00,0
4837,37610588310,100000004,80204.12,0
4837,37610285140,100000004,80236.24,0
4837,37610357646,100000016,80268.36,0
4837,37610228803,100000004,80300.48,0
4836,37609881325,100000004,80332.60,0
4836,37609858494,100000004,80364.72,0
4837,37609875446,100000016,80396.84,0
4837,37610547050,100000004,80428.97,0
4837,37610552654,100000008,80461.08,0
4837,37610180542,100000004,80493.21,0
4837,37610140595,100000008,80525.33,0
4837,37610025121,100000008,80557.45,0
4838,37609779877,100000008,80589.57,0
4837,37610102623,100000008,80621.69,0
4837,37610604946,100000004,80653.81,0
4837,37610112884,100000008,80685.93,0
4837,37610315772,100000008,80718.06,0
4836,37610156225,100000008,80750.17,0
4837,37609931537,100000008,80782.29,0
4836,37609696774,100000008,80814.41,0
4837,37610604459,100000004,80846.54,0
4837,37610323124,100000004,80878.66,0
4837,37610283950,100000008,80910.78,0
4836,37610202668,100000012,80942.91,0
4836,37609914553,100000008,80975.02,0
4836,37609871361,100000004,81007.15,0
4837,37609830208,100000012,81039.27,0
4837,37610579520,100000004,81071.39,0
4837,37610588528,100000004,81103.51,0
4837,37610164070,100000008,81135.63,0
4837,37610198781,100000012,81167.75,0
4837,37609903514,100000004,81199.87,0
4837,37609920138,100000008,81231.99,0
4837,37610104119,100000008,81264.11,0
4837,37610518230,100000008,81296.24,0
4837,37610167815,100000004,81328.36,0
4837,37610259657,100000004,81360.48,0
4837,37610146635,100000008,81392.60,0
4837,37610031248,100000004,81424.72,0
4837,37609652389,100000004,81456.84,0
4837,37610638925,100000004,81488.96,0
4837,37610235757,100000012,81521.08,0
4837,37610138062,100000008,81553.20,0
4837,37610369181,100000001,81585.33,0
4837,37609895839,100000003,81617.45,0
4837,37609954224,100000008,81649.57,0
4837,37609784197,100000004,81681.69,0
4837,37610550067,100000012,81713.81,0
4837,37610611660,100000004,81745.93,0
4769,37610191817,100000004,81778.06,0
4819,37610316668,100000010,81810.16,0
4838,37609807580,100000010,81842.28,0
4837,37609811628,100000012,81874.41,0
4837,37610092936,100000016,81906.53,0
4837,37610611184,100000004,81938.65,0
4837,37610108965,100000012,81970.77,0
4837,37610286426,100000004,82002.89,0
4837,37610279734,100000004,82035.01,0
4837,37609945827,100000004,82067.14,0
4837,37609633672,100000004,82099.26,0
4837,37610565972,100000004,82131.38,0
4837,37610272171,100000004,82163.50,0
4837,37610135983,100000008,82195.62,0
4837,37610406316,100000006,82227.74,0
4837,37609991994,100000002,82259.86,0
4837,37609892951,100000002,82291.98,0
4837,37609732642,100000010,82324.11,0
4837,37610503080,100000004,82356.23,0
4837,37610635356,100000004,82388.35,0
4837,37610215468,100000004,82420.47,0
4837,37610369837,100000004,82452.59,0
4837,37609666501,100000016,82484.72,0
4837,37609830116,100000008,82516.83,0
4837,37610153540,100000008,82548.95,0
4837,37610569237,100000004,82581.08,0
4837,37610236820,100000008,82613.20,0
4837,37610153268,100000012,82645.32,0
4837,37610258692,100000008,82677.44,0
4837,37609987037,100000004,82709.57,0
4837,37609710556,100000008,82741.69,0
4837,37610461265,100000004,82773.80,0
4837,37610364549,100000008,82805.93,0
4836,37610149902,100000004,82838.05,0
4837,37610387474,100000004,82870.17,0
4836,37609924447,100000012,82902.29,0
4836,37609972207,100000004,82934.41,0
