packet_per_cycle,total size,packet,time_stamp,err_count,success_count
81,37609637832,100000004,2421506660,0,99543960
81,37609728820,100000008,2421522705,0,99543954
81,37610694540,100000004,2421538751,0,99543936
81,37610414777,100000008,2421554797,0,99543934
81,37610682380,100000004,2421570842,0,99543960
81,37610410973,100000004,2421586888,0,99544016
81,37610051329,100000004,2421602932,0,99543952
81,37610155340,100000002,2421618977,0,99543999
81,37610559613,100000002,2421635022,0,99544013
81,37609819947,100000004,2421651067,0,99543991
81,37610318197,100000008,2421667112,0,99543972
81,37609935098,100000004,2421683156,0,99543995
81,37609738584,100000003,2421699201,0,99543955
81,37609835910,100000003,2421715245,0,99543950
81,37610398791,100000002,2421731290,0,99543950
81,37610042009,100000004,2421747335,0,99543944
81,37610121250,100000004,2421763380,0,99544008
99,37624932580,100000012,2421779449,0,99543997
90,37616402558,100000004,2421795504,0,99543994
81,37610613696,100000004,2421811549,0,99543928
81,37610086349,100000006,2421827594,0,99543996
82,37610183401,100000010,2421843639,0,99543984
81,37609651955,100000004,2421859683,0,99543949
81,37610537552,100000004,2421875729,0,99543993
81,37610640056,100000004,2421891773,0,99543973
81,37609949615,100000008,2421907818,0,99543959
81,37610151733,100000008,2421923863,0,99544002
81,37610355193,100000008,2421939908,0,99543983
81,37609572589,100000008,2421955952,0,99543951
81,37610246009,100000012,2421971997,0,99544012
81,37610214446,100000008,2421988042,0,99543953
81,37610568199,100000004,2422004087,0,99543972
81,37610382092,100000008,2422020132,0,99543981
81,37610040234,100000004,2422036176,0,99543976
81,37609972660,100000004,2422052221,0,99543965
81,37610342390,100000004,2422068266,0,99544019
81,37609839289,100000012,2422084310,0,99543988
81,37609929591,100000004,2422100355,0,99543968
81,37609988299,100000004,2422116400,0,99543955
81,37610516458,100000020,2422132445,0,99543960
81,37609676054,100000008,2422148489,0,99543956
81,37610249154,100000004,2422164534,0,99543978
81,37610518349,100000012,2422180579,0,99543970
81,37610317197,100000008,2422196624,0,99543929
81,37610228272,100000004,2422212669,0,99543996
81,37610651907,100000004,2422228714,0,99544009
81,37609960003,100000008,2422244758,0,99543996
81,37610322660,100000004,2422260803,0,99543990
81,37610154769,100000004,2422276848,0,99543988
81,37609891090,100000004,2422292892,0,99543980
81,37609951941,100000004,2422308937,0,99543972
81,37609776887,100000012,2422324982,0,99543977
81,37609929612,100000004,2422341028,0,99543955
81,37609522882,100000004,2422357073,0,99543954
81,37611009706,100000004,2422373119,0,99543927
81,37610277989,100000004,2422389164,0,99543925
81,37610497926,100000020,2422405209,0,99544019
81,37610301384,100000004,2422421254,0,99543982
81,37610443501,100000008,2422437299,0,99543984
81,37609873787,100000004,2422453344,0,99543977
81,37610698903,100000008,2422469389,0,99544018
81,37609807597,100000004,2422485434,0,99543990
81,37610193469,100000004,2422501479,0,99543984
81,37609801547,100000008,2422517523,0,99543981
81,37609665651,100000004,2422533568,0,99543954
81,37610240660,100000004,2422549613,0,99543961
81,37610370481,100000004,2422565657,0,99543946
81,37609976001,100000005,2422581702,0,99543952
81,37610125622,100000015,2422597747,0,99544027
81,37609991885,100000004,2422613791,0,99543920
81,37610831598,100000012,2422629836,0,99543985
81,37610093390,100000001,2422645881,0,99543974
81,37610379238,100000003,2422661926,0,99543995
81,37610173318,100000004,2422677971,0,99543983
81,37609914978,100000014,2422694016,0,99543954
81,37610190349,100000006,2422710060,0,99543999
81,37609859124,100000012,2422726105,0,99544007
81,37610153198,100000004,2422742150,0,99543954
81,37610634134,100000004,2422758195,0,99543940
81,37610217271,100000004,2422774239,0,99543988
81,37610120275,100000004,2422790284,0,99543986
81,37609910655,100000004,2422806329,0,99543953
81,37610231144,100000008,2422822374,0,99544021
81,37609936046,100000004,2422838418,0,99543979
81,37609977556,100000004,2422854463,0,99543965
81,37610182501,100000001,2422870508,0,99543950
81,37610360251,100000003,2422886553,0,99543957
81,37609990098,100000008,2422902597,0,99543956
81,37610002137,100000004,2422918642,0,99543996
81,37610600326,100000008,2422934687,0,99543940
81,37609910931,100000012,2422950732,0,99543952
81,37610733545,100000004,2422966777,0,99543999
81,37610302731,100000004,2422982822,0,99543993
81,37610081146,100000004,2422998866,0,99543979
81,37610229026,100000004,2423014911,0,99544011
81,37610052332,100000004,2423030956,0,99543973
81,37610186916,100000004,2423047000,0,99543982
81,37609691079,100000004,2423063045,0,99543967
81,37609867379,100000008,2423079090,0,99543978
81,37609861992,100000004,2423095135,0,99543963
81,37609722259,100000012,2423111180,0,99543947
81,37611159327,100000004,2423127225,0,99543925
81,37610032442,100000012,2423143271,0,99543943
81,37610544859,100000004,2423159316,0,99544020
81,37610401530,100000004,2423175360,0,99543974
81,37610158235,100000004,2423191406,0,99543962
81,37610256821,100000004,2423207451,0,99544012
81,37610356862,100000004,2423223496,0,99544008
81,37610005126,100000004,2423239541,0,99543987
81,37610029126,100000004,2423255586,0,99543976
81,37609830091,100000016,2423271630,0,99543976
81,37609775870,100000004,2423287675,0,99543970
81,37609975992,100000012,2423303720,0,99543969
81,37610491869,100000004,2423319765,0,99543940
81,37610014686,100000004,2423335809,0,99543963
81,37610049573,100000004,2423351854,0,99543982
81,37610497712,100000012,2423367899,0,99543941
81,37610441864,100000008,2423383944,0,99543986
81,37610290433,100000004,2423399989,0,99543979
81,37610355338,100000004,2423416033,0,99544010
81,37609945775,100000004,2423432078,0,99543953
81,37610075711,100000004,2423448123,0,99543978
81,37610081735,100000008,2423464167,0,99544016
81,37609781730,100000004,2423480212,0,99543981
81,37610406163,100000004,2423496257,0,99543939
81,37610428050,100000004,2423512302,0,99543952
81,37610107442,100000006,2423528346,0,99543975
81,37610298288,100000002,2423544391,0,99543982
81,37609717383,100000003,2423560436,0,99543950
81,37610342651,100000001,2423576481,0,99544021
81,37610009527,100000004,2423592525,0,99543981
81,37610121007,100000004,2423608570,0,99543947
81,37610396817,100000004,2423624615,0,99543956
81,37609957195,100000008,2423640660,0,99543963
81,37610081804,100000004,2423656704,0,99543986
81,37610173090,100000008,2423672750,0,99543985
81,37609997936,100000004,2423688794,0,99543918
81,37610571383,100000004,2423704839,0,99543971
81,37610286251,100000004,2423720884,0,99544001
81,37610549731,100000008,2423736929,0,99544009
81,37609949618,100000004,2423752974,0,99543961
81,37610183622,100000004,2423769018,0,99543998
81,37610176633,100000012,2423785063,0,99544009
81,37610052412,100000004,2423801108,0,99543964
81,37609690033,100000008,2423817152,0,99543981
81,37609936318,100000004,2423833197,0,99543964
81,37609797619,100000012,2423849242,0,99543944
81,37610279433,100000020,2423865286,0,99543970
81,37610360147,100000004,2423881331,0,99543935
81,37610625767,100000012,2423897376,0,99543959
81,37610374121,100000008,2423913422,0,99544012
81,37610339931,100000004,2423929468,0,99543944
81,37610046954,100000008,2423945513,0,99543983
81,37610359668,100000012,2423961559,0,99544055
81,37610354898,100000004,2423977604,0,99543983
81,37610160354,100000004,2423993649,0,99543982
81,37609757790,100000004,2424009693,0,99543975
81,37609942668,100000008,2424025738,0,99543980
81,37609947968,100000004,2424041783,0,99543956
81,37609506071,100000001,2424057827,0,99543960
81,37610773583,100000007,2424073872,0,99543943
81,37609736741,100000008,2424089917,0,99543949
81,37610584670,100000004,2424105962,0,99543988
81,37610568483,100000004,2424122007,0,99543925
81,37610152802,100000004,2424138051,0,99543989
81,37610343165,100000001,2424154096,0,99544018
81,37610510464,100000003,2424170141,0,99543973
81,37609663386,100000004,2424186186,0,99543955
81,37610390947,100000004,2424202230,0,99544004
81,37609769966,100000012,2424218275,0,99544000
81,37610134703,100000004,2424234320,0,99543983
81,37610002950,100000004,2424250365,0,99543957
81,37610489976,100000004,2424266409,0,99543927
81,37610176319,100000004,2424282455,0,99543965
81,37610052862,100000004,2424298499,0,99544015
81,37609815591,100000004,2424314544,0,99543942
81,37610295226,100000004,2424330589,0,99544006
81,37610062210,100000001,2424346633,0,99543965
81,37610615069,100000003,2424362678,0,99543949
81,37609841385,100000004,2424378723,0,99543952
81,37610351391,100000008,2424394768,0,99543989
81,37610112871,100000008,2424410813,0,99543997
81,37609742590,100000004,2424426858,0,99543953
81,37610372425,100000008,2424442903,0,99543953
81,37610587611,100000004,2424458948,0,99543978
81,37610285300,100000004,2424474992,0,99544005
81,37610280446,100000012,2424491037,0,99543981
81,37609895351,100000005,2424507082,0,99543951
81,37610297929,100000003,2424523127,0,99544025
81,37610111381,100000008,2424539171,0,99543992
81,37609945284,100000004,2424555216,0,99543966
81,37609758644,100000004,2424571261,0,99543968
81,37609936443,100000004,2424587305,0,99543967
81,37610106118,100000004,2424603350,0,99543947
81,37610202607,100000004,2424619395,0,99543945
81,37610456430,100000004,2424635439,0,99543935
81,37610302893,100000004,2424651484,0,99543985
81,37610682028,100000004,2424667529,0,99543960
81,37610035549,100000002,2424683574,0,99543966
81,37610211341,100000002,2424699619,0,99543998
81,37610315020,100000004,2424715664,0,99544021
81,37610445276,100000012,2424731710,0,99544007
81,37609991232,100000004,2424747755,0,99543973
81,37609685365,100000008,2424763801,0,99543981
81,37610126536,100000008,2424779846,0,99543964
81,37609691486,100000004,2424795891,0,99543965
81,37609744917,100000004,2424811936,0,99543954
81,37610333609,100000004,2424827980,0,99543953
81,37610162950,100000012,2424844025,0,99543925
81,37610861605,100000004,2424860070,0,99543989
81,37610086130,100000004,2424876115,0,99543948
81,37610471012,100000004,2424892160,0,99543986
81,37610284962,100000016,2424908205,0,99544029
81,37610282600,100000004,2424924250,0,99543966
81,37610179056,100000004,2424940295,0,99543994
81,37609896866,100000008,2424956339,0,99544006
81,37610051010,100000004,2424972384,0,99543977
81,37610054373,100000004,2424988429,0,99543976
81,37609668152,100000008,2425004474,0,99543944
81,37610584389,100000008,2425020518,0,99543949
81,37610128038,100000008,2425036563,0,99543979
81,37610106285,100000022,2425052608,0,99544016
81,37609997088,100000010,2425068653,0,99543954
81,37610142074,100000004,2425084697,0,99543980
81,37610310382,100000008,2425100742,0,99543979
81,37610466110,100000004,2425116787,0,99543956
81,37610181492,100000004,2425132832,0,99543958
81,37610182420,100000004,2425148877,0,99544008
81,37609776347,100000004,2425164921,0,99543961
81,37610000807,100000008,2425180966,0,99543984
81,37610195676,100000004,2425197011,0,99543977
81,37610562504,100000004,2425213055,0,99543946
81,37610635751,100000020,2425229100,0,99543979
81,37610065501,100000004,2425245145,0,99544015
81,37609769179,100000008,2425261190,0,99543955
81,37610380895,100000004,2425277234,0,99543998
81,37610051465,100000008,2425293279,0,99544003
81,37610010341,100000004,2425309324,0,99543958
81,37609664347,100000004,2425325368,0,99543983
81,37610232373,100000002,2425341413,0,99543943
81,37610305915,100000002,2425357458,0,99543946
95,37624472604,100000008,2425373527,0,99544081
92,37616937311,100000004,2425389583,0,99543995
81,37609935269,100000004,2425405628,0,99543963
80,37609670788,100000006,2425421672,0,99543967
82,37610216783,100000014,2425437717,0,99543955
80,37610188305,100000004,2425453762,0,99543935
80,37610559410,100000012,2425469807,0,99543945
80,37610341433,100000004,2425485852,0,99543978
81,37610577202,100000008,2425501898,0,99544013
80,37609879446,100000004,2425517942,0,99543929
81,37610510208,100000004,2425533989,0,99544029
80,37610167351,100000004,2425550034,0,99543993
80,37610642374,100000004,2425566079,0,99544002
80,37609612916,100000008,2425582124,0,99543987
80,37609898539,100000004,2425598169,0,99543979
81,37609963430,100000004,2425614215,0,99543952
81,37609847163,100000004,2425630259,0,99543977
81,37609680553,100000012,2425646304,0,99543951
80,37610339996,100000004,2425662349,0,99543946
80,37610321170,100000008,2425678394,0,99543936
80,37610809636,100000004,2425694439,0,99543989
80,37609967684,100000004,2425710484,0,99543937
80,37610524931,100000004,2425726529,0,99544009
80,37610191357,100000004,2425742574,0,99544015
80,37610208217,100000002,2425758618,0,99543951
80,37610041613,100000002,2425774663,0,99543988
80,37610177957,100000004,2425790708,0,99543995
80,37609950928,100000008,2425806753,0,99543995
80,37609974504,100000004,2425822797,0,99543974
80,37609927571,100000004,2425838842,0,99543936
80,37610498319,100000012,2425854887,0,99543951
80,37610293383,100000004,2425870932,0,99543981
81,37610072465,100000004,2425886976,0,99543992
80,37609744585,100000008,2425903021,0,99543956
81,37610227237,100000004,2425919066,0,99543996
80,37610531673,100000004,2425935111,0,99543976
80,37610286857,100000008,2425951156,0,99543952
80,37610168273,100000004,2425967200,0,99543969
81,37610215777,100000004,2425983245,0,99544005
80,37609728088,100000004,2425999290,0,99543947
80,37610031244,100000004,2426015334,0,99543974
80,37610375923,100000004,2426031379,0,99543976
80,37610294943,100000004,2426047424,0,99543952
80,37610705961,100000003,2426063469,0,99543984
80,37610041649,100000001,2426079514,0,99543987
80,37609876569,100000016,2426095559,0,99543975
80,37610386122,100000004,2426111604,0,99543992
80,37609947518,100000004,2426127648,0,99544004
80,37610042603,100000004,2426143693,0,99543951
81,37609636223,100000004,2426159738,0,99543975
80,37610305124,100000008,2426175782,0,99543946
80,37610142980,100000004,2426191827,0,99543949
80,37609873905,100000004,2426207872,0,99543956
80,37610609132,100000028,2426223916,0,99544002
80,37610393409,100000008,2426239961,0,99543952
80,37610211418,100000004,2426256006,0,99543960
80,37610599514,100000004,2426272051,0,99544007
81,37609927605,100000008,2426288096,0,99543989
81,37610461825,100000004,2426304140,0,99544027
81,37610282737,100000004,2426320185,0,99543983
81,37609759963,100000004,2426336231,0,99543968
81,37609933774,100000004,2426352276,0,99543970
80,37609945429,100000004,2426368321,0,99543988
81,37609784551,100000004,2426384368,0,99543943
81,37609640574,100000008,2426400412,0,99543980
81,37610608934,100000004,2426416458,0,99543920
80,37610605908,100000004,2426432503,0,99543927
80,37610210313,100000012,2426448548,0,99544001
80,37610520077,100000004,2426464592,0,99543965
80,37610439814,100000001,2426480637,0,99543997
80,37609923683,100000003,2426496682,0,99543971
80,37610569265,100000004,2426512727,0,99543992
80,37609965742,100000004,2426528771,0,99544005
80,37610031841,100000004,2426544816,0,99543999
80,37609992145,100000004,2426560861,0,99543953
81,37609992516,100000004,2426576905,0,99543983
80,37609581016,100000004,2426592950,0,99543937
80,37610753071,100000004,2426608995,0,99543959
80,37609875202,100000004,2426625040,0,99543956
80,37610145180,100000004,2426641084,0,99544003
80,37609924816,100000003,2426657129,0,99543933
80,37610698664,100000001,2426673174,0,99543980
80,37610084562,100000001,2426689219,0,99543971
80,37610641175,100000003,2426705264,0,99543956
80,37609918416,100000004,2426721309,0,99544010
80,37610409019,100000004,2426737353,0,99543954
80,37609576573,100000004,2426753398,0,99543985
80,37610150568,100000004,2426769443,0,99544004
80,37609844857,100000004,2426785487,0,99543949
80,37611096738,100000004,2426801532,0,99543945
80,37610050377,100000004,2426817577,0,99543966
80,37610115106,100000004,2426833622,0,99544013
80,37609970734,100000008,2426849666,0,99543938
80,37610197982,100000008,2426865711,0,99544013
80,37610068502,100000004,2426881756,0,99543999
80,37609997274,100000004,2426897801,0,99543964
80,37609827421,100000004,2426913845,0,99543939
80,37610653557,100000004,2426929890,0,99543958
80,37609712501,100000004,2426945935,0,99543961
80,37610199281,100000004,2426961979,0,99543994
80,37610404888,100000008,2426978024,0,99543944
80,37610241019,100000004,2426994069,0,99543944
80,37610533412,100000006,2427010114,0,99544000
80,37610199774,100000010,2427026159,0,99544012
80,37610100262,100000008,2427042203,0,99543971
80,37610464646,100000012,2427058248,0,99544024
80,37609980124,100000008,2427074293,0,99543979
80,37610133616,100000004,2427090338,0,99543986
80,37609795368,100000004,2427106382,0,99543970
80,37609832257,100000004,2427122427,0,99543979
80,37609686636,100000004,2427138472,0,99543961
81,37609850683,100000004,2427154517,0,99543934
81,37610774598,100000004,2427170562,0,99543938
81,37610112399,100000004,2427186608,0,99543935
81,37610840449,100000020,2427202654,0,99543996
80,37610383934,100000004,2427218700,0,99543999
80,37609990088,100000004,2427234745,0,99543942
80,37610178772,100000004,2427250790,0,99544012
80,37610569531,100000004,2427266835,0,99544034
80,37609974512,100000008,2427282880,0,99543976
80,37610259663,100000008,2427298924,0,99543967
80,37609761628,100000004,2427314969,0,99543996
81,37609915185,100000004,2427331014,0,99543947
80,37609738615,100000004,2427347058,0,99543966
80,37610414399,100000004,2427363103,0,99543950
80,37610008597,100000004,2427379148,0,99543936
80,37610159041,100000008,2427395193,0,99544014
80,37610465582,100000004,2427411238,0,99543918
80,37610565792,100000004,2427427283,0,99543974
80,37610014091,100000004,2427443327,0,99543976
80,37610574787,100000008,2427459372,0,99544011
80,37610033330,100000008,2427475417,0,99543994
80,37609947905,100000004,2427491462,0,99543948
80,37610016965,100000004,2427507507,0,99544001
80,37609954355,100000004,2427523551,0,99543981
80,37610200185,100000008,2427539596,0,99543984
80,37610558440,100000004,2427555641,0,99543934
80,37609978211,100000008,2427571686,0,99543957
80,37610286074,100000002,2427587730,0,99544017
80,37610000257,100000006,2427603775,0,99543955
80,37610148921,100000004,2427619820,0,99543996
80,37609924087,100000016,2427635864,0,99544002
80,37610105653,100000005,2427651909,0,99543952
80,37610379595,100000007,2427667954,0,99543952
80,37609965130,100000012,2427683999,0,99543963
80,37610325498,100000008,2427700044,0,99543994
80,37609968522,100000004,2427716088,0,99543991
80,37610094943,100000008,2427732133,0,99543914
80,37610457686,100000004,2427748178,0,99543959
80,37610617224,100000006,2427764223,0,99544025
81,37610235267,100000002,2427780268,0,99543983
80,37610107510,100000004,2427796313,0,99543950
81,37610248802,100000004,2427812357,0,99544034
80,37609989760,100000004,2427828402,0,99543978
80,37610202975,100000004,2427844447,0,99543968
80,37609599843,100000004,2427860491,0,99543977
80,37610199090,100000004,2427876536,0,99543971
80,37609443612,100000003,2427892581,0,99543957
80,37610170400,100000001,2427908626,0,99543932
80,37610701068,100000004,2427924670,0,99543929
81,37610197711,100000008,2427940716,0,99543945
81,37610638487,100000020,2427956761,0,99544030
81,37610502669,100000004,2427972807,0,99543966
80,37609724863,100000008,2427988853,0,99543963
81,37610641079,100000004,2428004898,0,99544034
80,37610128944,100000008,2428020943,0,99544001
80,37610281839,100000024,2428036988,0,99544009
80,37609857177,100000004,2428053032,0,99543975
80,37609880453,100000004,2428069077,0,99543968
80,37609972948,100000004,2428085122,0,99543960
80,37609608208,100000004,2428101166,0,99543969
80,37610305760,100000004,2428117211,0,99543941
80,37610121435,100000003,2428133256,0,99543952
80,37610307154,100000001,2428149301,0,99543980
80,37610625046,100000004,2428165346,0,99543930
80,37610230307,100000004,2428181390,0,99543963
80,37610283117,100000004,2428197435,0,99544015
80,37610627737,100000004,2428213480,0,99544000
80,37609751163,100000004,2428229525,0,99543951
80,37610252286,100000020,2428245570,0,99544007
80,37609920691,100000020,2428261614,0,99544012
80,37610122434,100000004,2428277659,0,99543986
80,37609747074,100000004,2428293703,0,99543947
80,37610646333,100000004,2428309748,0,99543947
80,37609948284,100000004,2428325793,0,99543947
80,37610393138,100000004,2428341838,0,99544019
80,37609875704,100000003,2428357883,0,99543944
81,37610204588,100000001,2428373928,0,99543992
80,37609701795,100000008,2428389972,0,99543986
80,37610886437,100000004,2428406017,0,99543957
80,37609904378,100000004,2428422062,0,99543951
80,37610401342,100000004,2428438107,0,99543962
81,37609812859,100000008,2428454151,0,99544023
80,37610173369,100000004,2428470197,0,99543952
80,37609870329,100000004,2428486241,0,99543952
80,37610866179,100000004,2428502286,0,99543963
80,37610083541,100000004,2428518331,0,99543970
80,37610628791,100000006,2428534376,0,99544017
80,37609850332,100000002,2428550420,0,99543950
80,37610143806,100000012,2428566465,0,99544022
80,37610206620,100000016,2428582510,0,99544003
80,37609979195,100000004,2428598555,0,99543964
80,37609761816,100000004,2428614599,0,99543965
80,37609977830,100000008,2428630644,0,99543988
80,37609771795,100000004,2428646689,0,99543936
80,37610454898,100000004,2428662734,0,99543954
80,37610168965,100000004,2428678779,0,99543922
80,37610681112,100000012,2428694824,0,99543977
81,37610402570,100000004,2428710868,0,99543999
80,37610259598,100000012,2428726913,0,99543964
81,37610153040,100000008,2428742959,0,99543989
81,37610392758,100000004,2428759005,0,99544030
81,37610118148,100000004,2428775050,0,99543996
81,37610205237,100000004,2428791097,0,99543977
80,37609800186,100000016,2428807141,0,99543975
80,37610022523,100000012,2428823187,0,99543998
81,37609771203,100000004,2428839231,0,99543959
80,37609631962,100000004,2428855276,0,99543958
80,37610291880,100000004,2428871321,0,99543953
80,37610080135,100000004,2428887365,0,99543922
80,37610772691,100000024,2428903411,0,99543992
80,37610491012,100000004,2428919455,0,99543954
80,37610239829,100000016,2428935500,0,99543977
80,37610280166,100000012,2428951545,0,99544045
80,37610394671,100000002,2428967590,0,99543963
99,37622466790,100000006,2428983657,0,99544000
89,37617156923,100000010,2428999713,0,99543968
81,37610335077,100000002,2429015758,0,99544008
82,37610364479,100000004,2429031803,0,99543997
81,37610372465,100000004,2429047848,0,99543987
81,37609773381,100000004,2429063892,0,99543947
81,37610306092,100000004,2429079938,0,99543986
81,37609834120,100000004,2429095982,0,99544001
81,37610029552,100000004,2429112027,0,99543978
81,37610389876,100000016,2429128072,0,99543952
81,37610038960,100000016,2429144117,0,99543964
81,37610317052,100000004,2429160162,0,99543974
81,37610372017,100000004,2429176206,0,99543988
80,37609643546,100000008,2429192251,0,99543964
81,37610218552,100000004,2429208296,0,99544006
81,37610053504,100000004,2429224340,0,99543977
80,37610406096,100000004,2429240385,0,99543958
81,37610045165,100000004,2429256430,0,99543936
81,37610318111,100000004,2429272475,0,99543981
81,37610077378,100000004,2429288520,0,99543985
80,37609891180,100000004,2429304564,0,99543955
81,37610401680,100000004,2429320609,0,99543933
81,37610450024,100000004,2429336654,0,99543984
81,37610251345,100000004,2429352699,0,99544013
80,37610420796,100000008,2429368744,0,99543966
81,37610132104,100000008,2429384788,0,99544001
81,37609858882,100000016,2429400833,0,99543992
80,37610645026,100000004,2429416878,0,99543984
81,37609589153,100000008,2429432923,0,99543989
81,37609889686,100000004,2429448967,0,99543962
81,37609722496,100000004,2429465012,0,99543984
81,37609850706,100000004,2429481057,0,99543936
81,37610529146,100000004,2429497102,0,99543936
81,37610580185,100000007,2429513146,0,99543927
81,37610408977,100000005,2429529191,0,99543976
81,37610369676,100000016,2429545237,0,99544037
81,37610006031,100000004,2429561283,0,99543928
81,37610554574,100000004,2429577328,0,99544016
81,37609973069,100000004,2429593373,0,99544018
81,37610384358,100000012,2429609418,0,99543997
81,37609914025,100000008,2429625463,0,99543966
81,37610080144,100000004,2429641507,0,99543975
81,37609722328,100000004,2429657552,0,99543971
81,37609883595,100000004,2429673597,0,99543990
81,37609895032,100000004,2429689642,0,99543929
81,37610474076,100000004,2429705687,0,99543947
80,37610109335,100000012,2429721731,0,99543977
81,37610479514,100000004,2429737776,0,99543968
81,37610157612,100000004,2429753821,0,99543929
81,37610590666,100000004,2429769866,0,99544014
80,37610279952,100000004,2429785911,0,99544017
80,37610399879,100000002,2429801956,0,99543954
81,37609650738,100000002,2429818000,0,99543969
80,37610347944,100000004,2429834045,0,99544003
81,37609610514,100000004,2429850090,0,99543980
81,37610382720,100000008,2429866134,0,99543971
81,37610222629,100000004,2429882179,0,99543946
81,37609929673,100000004,2429898224,0,99543962
81,37610655208,100000004,2429914269,0,99543963
81,37610030580,100000008,2429930314,0,99543984
80,37609746917,100000004,2429946358,0,99543964
80,37610187867,100000012,2429962403,0,99544019
81,37610205851,100000004,2429978448,0,99543962
81,37610564912,100000004,2429994493,0,99543950
81,37609854362,100000008,2430010537,0,99543958
81,37610316469,100000004,2430026582,0,99544001
81,37610078885,100000012,2430042627,0,99543975
81,37609642727,100000008,2430058671,0,99543948
80,37610827698,100000004,2430074717,0,99543968
81,37610109766,100000004,2430090761,0,99543968
80,37610439874,100000008,2430106806,0,99544028
81,37610263620,100000004,2430122851,0,99543939
80,37610233402,100000008,2430138896,0,99544005
81,37609917674,100000004,2430154941,0,99543982
81,37610437487,100000012,2430170986,0,99544002
81,37609563821,100000008,2430187030,0,99543975
81,37609952329,100000004,2430203075,0,99543968
81,37609617594,100000004,2430219120,0,99543968
81,37610279901,100000004,2430235164,0,99543948
81,37610247697,100000003,2430251209,0,99543937
81,37610790135,100000003,2430267254,0,99543922
81,37610266706,100000002,2430283300,0,99543996
81,37610409907,100000004,2430299345,0,99543989
81,37609862782,100000004,2430315390,0,99543944
81,37610643163,100000004,2430331436,0,99544025
80,37609796489,100000008,2430347481,0,99544014
81,37610677052,100000004,2430363528,0,99543978
81,37609749834,100000004,2430379573,0,99543981
81,37610006903,100000004,2430395617,0,99543971
81,37609864935,100000004,2430411662,0,99543962
81,37609716343,100000008,2430427707,0,99543982
81,37610068646,100000008,2430443752,0,99543934
81,37610274191,100000001,2430459797,0,99543951
81,37610305314,100000007,2430475841,0,99543963
80,37610789145,100000004,2430491886,0,99543965
80,37609814828,100000004,2430507931,0,99543938
81,37610726612,100000008,2430523976,0,99544045
81,37610200004,100000004,2430540021,0,99543995
81,37610114801,100000004,2430556065,0,99543953
81,37610122929,100000004,2430572111,0,99543993
81,37610069571,100000004,2430588156,0,99543990
81,37609867884,100000004,2430604201,0,99543985
81,37609916543,100000004,2430620246,0,99543958
81,37610331982,100000012,2430636291,0,99543958
81,37609961361,100000004,2430652335,0,99543945
81,37610506804,100000004,2430668380,0,99543988
81,37610134789,100000008,2430684425,0,99543979
81,37609786605,100000004,2430700470,0,99543966
80,37610122346,100000004,2430716515,0,99543991
81,37610589784,100000008,2430732559,0,99543971
81,37610178145,100000004,2430748604,0,99543961
81,37610199750,100000004,2430764649,0,99543941
81,37610072418,100000004,2430780694,0,99544025
81,37610177715,100000002,2430796739,0,99543932
81,37609589359,100000002,2430812783,0,99543976
81,37610870324,100000008,2430828828,0,99543973
81,37609919930,100000004,2430844873,0,99543960
81,37610718230,100000004,2430860918,0,99544010
81,37610165987,100000008,2430876963,0,99543959
81,37610019250,100000004,2430893008,0,99543998
81,37610119498,100000020,2430909053,0,99543990
81,37610265250,100000001,2430925098,0,99543986
80,37609739999,100000003,2430941142,0,99543970
81,37609876346,100000004,2430957187,0,99543972
81,37609843516,100000012,2430973232,0,99543956
81,37610387750,100000004,2430989276,0,99543950
81,37609862786,100000004,2431005321,0,99543939
81,37610892976,100000004,2431021366,0,99543956
81,37610352702,100000004,2431037411,0,99543981
88,37611355562,100000004,2431053459,0,99543988
124,37636714399,100000006,2431069556,0,99544081
